alias am_lat am_lat_std am_lon am_lon_std am_ele am_ele_std network stacode h_dist v_dist level lat lon ele elg
A1142 42.673837 0.000058 13.293808 0.000002 0.975 0.003 3A MZ52 0.0130 0.0060 1 42.673778 13.293806 0.972 NULL
A1143 42.682767 0.000000 13.285563 0.000000 1.062 0.000 3A MZ05 0.0000 0.0000 0 42.682767 13.285563 1.062 NULL
A1144 42.664690 0.000000 13.286140 0.000000 0.975 0.000 3A MZ06 0.0000 0.0000 0 42.664690 13.286140 0.975 NULL
A1145 42.642232 0.000000 13.306993 0.000000 0.990 0.000 3A MZ09 0.0000 0.0000 0 42.642232 13.306993 0.990 NULL
A1146 42.664620 0.000000 13.233689 0.000000 1.036 0.000 3A MZ095 0.0000 0.0000 0 42.664620 13.233689 1.036 NULL
A1147 42.661310 0.000000 13.204304 0.000000 1.073 0.000 3A MZ096 0.0000 0.0000 0 42.661310 13.204304 1.073 NULL
A1148 42.679324 0.000000 13.225815 0.000000 1.079 0.000 3A MZ097 0.0000 0.0000 0 42.679324 13.225815 1.079 NULL
A1149 42.730931 0.000000 13.270314 0.000000 0.700 0.000 3A MZ098 0.0000 0.0000 0 42.730931 13.270314 0.700 NULL
A1150 42.680101 0.000000 13.215398 0.000000 1.151 0.000 3A MZ099 0.0000 0.0000 0 42.680101 13.215398 1.151 NULL
A1151 42.625117 0.000000 13.299850 0.000000 0.979 0.000 3A MZ10 0.0000 0.0000 0 42.625117 13.299850 0.979 NULL
A1152 42.695531 0.000000 13.255164 0.000000 0.737 0.000 3A MZ100 0.0000 0.0000 0 42.695531 13.255164 0.737 NULL
A1153 42.703742 0.000000 13.263217 0.000000 0.849 0.000 3A MZ101 0.0000 0.0000 0 42.703742 13.263217 0.849 NULL
A1154 42.702996 0.000674 13.232569 0.000521 1.044 0.010 3A MZ102 0.0000 0.0000 0 42.703670 13.232048 1.055 NULL
A1154 42.702996 0.000674 13.232569 0.000521 1.044 0.010 IV RM31 0.1723 0.0210 1 42.702323 13.233090 1.034 NULL
A1155 42.695920 0.000000 13.241811 0.000000 0.875 0.000 3A MZ103 0.0000 0.0000 0 42.695920 13.241811 0.875 NULL
A1156 42.712497 0.000000 13.253219 0.000000 0.838 0.000 3A MZ104 0.0000 0.0000 0 42.712497 13.253219 0.838 NULL
A1157 42.692750 0.000000 13.207755 0.000000 1.010 0.000 3A MZ105 0.0000 0.0000 0 42.692750 13.207755 1.010 NULL
A1158 42.662910 0.000000 13.307648 0.000000 1.231 0.000 3A MZ11 0.0000 0.0000 0 42.662910 13.307648 1.231 NULL
A1159 42.627349 0.002148 13.291188 0.001019 0.917 0.038 3A MZ12 0.0000 0.0000 0 42.628018 13.291790 0.958 NULL
A1159 42.627349 0.002148 13.291188 0.001019 0.917 0.038 3A MZ29 0.2709 0.0770 1 42.630400 13.292500 0.881 NULL
A1159 42.627349 0.002148 13.291188 0.001019 0.917 0.038 3A MZ30 0.2022 0.0070 1 42.626432 13.290580 0.951 NULL
A1159 42.627349 0.002148 13.291188 0.001019 0.917 0.038 3A MZ31 0.4161 0.0800 1 42.624547 13.289883 0.878 NULL
A1160 42.638162 0.000214 13.285090 0.000488 0.903 0.001 3A MZ13 0.0000 0.0000 0 42.638375 13.284602 0.904 NULL
A1160 42.638162 0.000214 13.285090 0.000488 0.903 0.001 3A MZ51 0.0930 0.0020 1 42.637948 13.285578 0.902 NULL
A1161 42.625400 0.000000 13.357295 0.000000 1.391 0.000 3A MZ14 0.0000 0.0000 0 42.625400 13.357295 1.391 NULL
A1162 42.618728 0.001188 13.220019 0.000018 1.043 0.040 3A MZ15 0.0000 0.0000 0 42.617540 13.220037 1.083 NULL
A1162 42.618728 0.001188 13.220019 0.000018 1.043 0.040 3A MZ16 0.2640 0.0800 1 42.619916 13.220001 1.003 NULL
A1163 42.599345 0.000674 13.230944 0.001123 0.994 0.007 3A MZ17 0.0000 0.0000 0 42.600020 13.232067 0.987 NULL
A1163 42.599345 0.000674 13.230944 0.001123 0.994 0.007 3A MZ18 0.2375 0.0140 1 42.598671 13.229822 1.001 NULL
A1164 42.641090 0.000000 13.206917 0.000000 1.107 0.000 3A MZ19 0.0000 0.0000 0 42.641090 13.206917 1.107 NULL
A1165 42.645097 0.000000 13.232690 0.000000 1.010 0.000 3A MZ20 0.0000 0.0000 0 42.645097 13.232690 1.010 NULL
A1166 42.651632 0.000000 13.267547 0.000000 1.046 0.000 3A MZ21 0.0000 0.0000 0 42.651632 13.267547 1.046 NULL
A1167 42.647528 0.000000 13.291675 0.000000 1.015 0.000 3A MZ22 0.0000 0.0000 0 42.647528 13.291675 1.015 NULL
A1168 42.655239 0.000000 13.288519 0.000000 0.912 0.000 3A MZ24 0.0000 0.0000 0 42.655239 13.288519 0.912 NULL
A1169 42.623403 0.000153 13.317825 0.001424 0.996 0.013 3A MZ25 0.0000 0.0000 0 42.623250 13.319249 1.009 NULL
A1169 42.623403 0.000153 13.317825 0.001424 0.996 0.013 3A MZ26 0.2362 0.0260 1 42.623556 13.316400 0.983 NULL
A1170 42.612412 0.000000 13.296578 0.000000 1.007 0.000 3A MZ27 0.0000 0.0000 0 42.612412 13.296578 1.007 NULL
A1171 42.621375 0.000000 13.307882 0.000000 0.992 0.000 3A MZ28 0.0000 0.0000 0 42.621375 13.307882 0.992 NULL
A1172 42.598000 0.000000 13.218000 0.000000 1.161 0.000 3A MZ50 0.0000 0.0000 0 42.598000 13.218000 1.161 NULL
A1173 42.634662 0.000338 13.311688 0.002688 0.991 0.009 3A MZ60 0.0000 0.0000 0 42.635000 13.309000 0.982 NULL
A1173 42.634662 0.000338 13.311688 0.002688 0.991 0.009 3A MZ61 0.4474 0.0190 1 42.634324 13.314377 1.001 NULL
A1174 42.635000 0.000000 13.326000 0.000000 1.086 0.000 3A MZ62 0.0000 0.0000 0 42.635000 13.326000 1.086 NULL
A1175 42.629805 0.000000 13.323448 0.000000 1.071 0.000 3A MZ63 0.0000 0.0000 0 42.629805 13.323448 1.071 NULL
A1176 42.622000 0.000000 13.339000 0.000000 1.111 0.000 3A MZ64 0.0000 0.0000 0 42.622000 13.339000 1.111 NULL
A1177 38.409500 0.000000 14.942200 0.000000 0.183 0.000 3D OEM4 0.0000 0.0000 0 38.409500 14.942200 0.183 NULL
A1178 38.422300 0.000000 14.966100 0.000000 0.049 0.000 3D OEM5 0.0000 0.0000 0 38.422300 14.966100 0.049 NULL
A1179 38.482500 0.000000 14.970700 0.000000 0.259 0.000 3D OEM7 0.0000 0.0000 0 38.482500 14.970700 0.259 NULL
A1180 38.468900 0.000000 14.916800 0.000000 0.198 0.000 3D OEM8 0.0000 0.0000 0 38.468900 14.916800 0.198 NULL
A1181 38.387900 0.000000 14.990800 0.000000 0.492 0.000 3D OEM9 0.0000 0.0000 0 38.387900 14.990800 0.492 NULL
A1182 42.358036 0.000000 13.509768 0.000000 0.740 0.000 4A MI01 0.0000 0.0000 0 42.358036 13.509768 0.740 NULL
A1183 42.354488 0.000000 13.474283 0.000000 0.648 0.000 4A MI02 0.0000 0.0000 0 42.354488 13.474283 0.648 NULL
A1184 42.327415 0.000000 13.475692 0.000000 0.581 0.000 4A MI03 0.0000 0.0000 0 42.327415 13.475692 0.581 NULL
A1185 42.289474 0.000000 13.525255 0.000000 0.585 0.000 4A MI05 0.0000 0.0000 0 42.289474 13.525255 0.585 NULL
A1186 42.389389 0.000000 13.497867 0.000000 0.807 0.000 4A MI06 0.0000 0.0000 0 42.389389 13.497867 0.807 NULL
A1187 42.336216 0.000000 13.445907 0.000000 0.662 0.000 4A MI07 0.0000 0.0000 0 42.336216 13.445907 0.662 NULL
A1188 42.357418 0.000000 13.371338 0.000000 0.650 0.000 4A MI08 0.0000 0.0000 0 42.357418 13.371338 0.650 NULL
A1189 42.365768 0.000000 13.414442 0.000000 0.782 0.000 4A MI09 0.0000 0.0000 0 42.365768 13.414442 0.782 NULL
A1190 42.336761 0.000000 13.430795 0.000000 0.607 0.000 4A MI10 0.0000 0.0000 0 42.336761 13.430795 0.607 NULL
A1191 42.316875 0.000035 13.463645 0.002335 0.672 0.012 4A PC04 0.0000 0.0000 0 42.316841 13.465980 0.684 NULL
A1191 42.316875 0.000035 13.463645 0.002335 0.672 0.012 4A PC05 0.3851 0.0240 1 42.316910 13.461310 0.660 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KEA00 0.0000 0.0000 0 38.163317 20.505549 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KEB01 0.3231 0.0000 1 38.165482 20.508014 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KEFOR 0.1711 0.0040 1 38.162392 20.507111 0.004 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES02 0.4521 0.0000 1 38.166309 20.509050 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES04 0.3435 0.0000 1 38.165619 20.508169 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES06 0.2499 0.0000 1 38.164959 20.507500 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES08 0.1482 0.0000 1 38.164188 20.506830 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES11 0.0078 0.0000 1 38.163361 20.505480 0.000 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES13 0.1365 0.0050 1 38.163348 20.503992 0.005 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES14 0.3060 0.0010 1 38.163879 20.502131 0.001 NULL
A1192 38.164244 0.001143 20.505863 0.002521 0.001 0.002 4C KES16 0.4314 0.0050 1 38.163830 20.500669 0.005 NULL
A1193 38.165472 0.000739 20.508343 0.001174 0.001 0.002 4C KER02 0.0000 0.0000 0 38.166275 20.510494 0.006 NULL
A1193 38.165472 0.000739 20.508343 0.001174 0.001 0.002 4C KEB01 0.2345 0.0060 1 38.165482 20.508014 0.000 NULL
A1193 38.165472 0.000739 20.508343 0.001174 0.001 0.002 4C KES02 0.1266 0.0060 1 38.166309 20.509050 0.000 NULL
A1193 38.165472 0.000739 20.508343 0.001174 0.001 0.002 4C KES04 0.2164 0.0060 1 38.165619 20.508169 0.000 NULL
A1193 38.165472 0.000739 20.508343 0.001174 0.001 0.002 4C KES06 0.3003 0.0060 1 38.164959 20.507500 0.000 NULL
A1193 38.165472 0.000739 20.508343 0.001174 0.001 0.002 4C KES08 0.3959 0.0060 1 38.164188 20.506830 0.000 NULL
A1194 38.163527 0.000289 20.500640 0.002299 0.008 0.006 4C KES18 0.0000 0.0000 0 38.163460 20.498949 0.008 NULL
A1194 38.163527 0.000289 20.500640 0.002299 0.008 0.006 4C KES13 0.4421 0.0030 1 38.163348 20.503992 0.005 NULL
A1194 38.163527 0.000289 20.500640 0.002299 0.008 0.006 4C KES14 0.2827 0.0070 1 38.163879 20.502131 0.001 NULL
A1194 38.163527 0.000289 20.500640 0.002299 0.008 0.006 4C KES16 0.1562 0.0030 1 38.163830 20.500669 0.005 NULL
A1194 38.163527 0.000289 20.500640 0.002299 0.008 0.006 4C KES20 0.1358 0.0110 1 38.163120 20.497460 0.019 NULL
A1195 38.161495 0.001625 20.496211 0.001250 0.042 0.022 4C KES22 0.0000 0.0000 0 38.159870 20.494961 0.064 NULL
A1195 38.161495 0.001625 20.496211 0.001250 0.042 0.022 4C KES20 0.4220 0.0450 1 38.163120 20.497460 0.019 NULL
A1196 38.160480 0.000000 20.521210 0.000000 0.006 0.000 4C KES29 0.0000 0.0000 0 38.160480 20.521210 0.006 NULL
A1197 40.821010 0.000000 9.100940 0.000000 0.855 0.000 5J SPX1 0.0000 0.0000 0 40.821010 9.100940 0.855 NULL
A1198 40.442660 0.000000 8.537960 0.000000 0.644 0.000 5J SPX2 0.0000 0.0000 0 40.442660 8.537960 0.644 NULL
A1199 39.876740 0.000000 9.502990 0.000000 1.131 0.000 5J SPX3 0.0000 0.0000 0 39.876740 9.502990 1.131 NULL
A1200 40.735790 0.000000 8.280310 0.000000 0.093 0.000 5J SPX4 0.0000 0.0000 0 40.735790 8.280310 0.093 NULL
A1201 40.694130 0.000000 9.579430 0.000000 0.751 0.000 5J SPX5 0.0000 0.0000 0 40.694130 9.579430 0.751 NULL
A1202 40.582260 0.000000 8.731930 0.000000 0.311 0.000 5J SPX6 0.0000 0.0000 0 40.582260 8.731930 0.311 NULL
A1203 40.026660 0.000000 8.933220 0.000000 0.451 0.000 5J SPX7 0.0000 0.0000 0 40.026660 8.933220 0.451 NULL
A1204 40.528550 0.000000 9.043760 0.000000 0.659 0.000 5J SPX8 0.0000 0.0000 0 40.528550 9.043760 0.659 NULL
A1205 42.894696 0.000000 13.270039 0.000000 1.734 0.000 7F SIB1 0.0000 0.0000 0 42.894696 13.270039 1.734 NULL
A1206 42.891082 0.000000 13.303827 0.000000 0.778 0.000 7F SIB2 0.0000 0.0000 0 42.891082 13.303827 0.778 NULL
A1207 42.875077 0.000000 13.269997 0.000000 0.988 0.000 7F SIB3 0.0000 0.0000 0 42.875077 13.269997 0.988 NULL
A1208 40.623600 0.000000 20.787400 0.000000 0.800 0.000 AC KBN 0.0000 0.0000 0 40.623600 20.787400 0.800 NULL
A1209 40.294700 0.000000 20.009400 0.000000 0.273 0.000 AC TPE 0.0000 0.0000 0 40.294700 20.009400 0.273 NULL
A1210 44.905935 0.000000 13.750528 0.000000 0.001 0.000 CR BRJN 0.0000 0.0000 0 44.905935 13.750528 0.001 NULL
A1211 42.768645 0.000000 16.892010 0.000000 0.105 0.000 CR LSTV 0.0000 0.0000 0 42.768645 16.892010 0.105 NULL
A1212 45.844400 0.000000 6.934000 0.000000 3.279 0.000 GU BLANC 0.0000 0.0000 0 45.844400 6.934000 3.279 NULL
A1213 44.207500 0.000000 8.237200 0.000000 0.590 0.000 GU CANO 0.0000 0.0000 0 44.207500 8.237200 0.590 NULL
A1214 44.013900 0.000000 10.115300 0.000000 0.006 0.000 GU MASSA 0.0000 0.0000 0 44.013900 10.115300 0.006 NULL
A1215 44.045000 0.000000 10.756800 0.000000 0.438 0.000 GU POPM 0.0000 0.0000 0 44.045000 10.756800 0.438 NULL
A1216 44.471100 0.000000 8.951200 0.000000 0.193 0.000 GU RNCA 0.0000 0.0000 0 44.471100 8.951200 0.193 NULL
A1217 44.682600 0.000000 8.462400 0.000000 0.215 0.000 IT ACQ 0.0000 0.0000 0 44.682600 8.462400 0.215 NULL
A1218 40.922800 0.000000 14.787000 0.000000 0.422 0.000 IT AVL 0.0000 0.0000 0 40.922800 14.787000 0.422 NULL
A1219 45.948400 0.000000 10.290400 0.000000 0.441 0.000 IT BNO 0.0000 0.0000 0 45.948400 10.290400 0.441 NULL
A1220 42.100900 0.000000 13.088000 0.000000 0.680 0.000 IT CSO1 0.0000 0.0000 0 42.100900 13.088000 0.680 NULL
A1221 46.567500 0.000000 12.519900 0.000000 1.453 0.000 IT DANT 0.0000 0.0000 0 46.567500 12.519900 1.453 NULL
A1222 44.298000 0.000000 11.890700 0.000000 0.072 0.000 IT FAZ 0.0000 0.0000 0 44.298000 11.890700 0.072 NULL
A1223 46.451300 0.000000 12.562700 0.000000 1.795 0.000 IT FDS 0.0000 0.0000 0 46.451300 12.562700 1.795 NULL
A1224 43.807200 0.000000 11.294400 0.000000 0.348 0.000 IT FIE 0.0000 0.0000 0 43.807200 11.294400 0.348 NULL
A1225 42.969700 0.000000 12.703100 0.000000 0.300 0.000 IT FOPC 0.0000 0.0000 0 42.969700 12.703100 0.300 NULL
A1226 41.803400 0.000000 14.797100 0.000000 0.299 0.000 IT GDFR 0.0000 0.0000 0 41.803400 14.797100 0.299 NULL
A1227 37.056200 0.000000 14.314600 0.000000 0.062 0.000 IT GEA 0.0000 0.0000 0 37.056200 14.314600 0.062 NULL
A1228 41.912000 0.000000 14.918200 0.000000 0.346 0.000 IT GLNS 0.0000 0.0000 0 41.912000 14.918200 0.346 NULL
A1229 44.431700 0.000000 8.932000 0.000000 0.419 0.000 IT GNV 0.0000 0.0000 0 44.431700 8.932000 0.419 NULL
A1230 45.861200 0.000000 9.412200 0.000000 0.231 0.000 IT LEC 0.0000 0.0000 0 45.861200 9.412200 0.231 NULL
A1231 37.288400 0.000000 15.002200 0.000000 0.117 0.000 IT LNT 0.0000 0.0000 0 37.288400 15.002200 0.117 NULL
A1232 41.806600 0.000000 14.920100 0.000000 0.409 0.000 IT LRNO 0.0000 0.0000 0 41.806600 14.920100 0.409 NULL
A1233 41.901600 0.000000 14.837400 0.000000 0.397 0.000 IT MCLF 0.0000 0.0000 0 41.901600 14.837400 0.397 NULL
A1234 42.249200 0.000000 12.748300 0.000000 0.471 0.000 IT MMP1 0.0000 0.0000 0 42.249200 12.748300 0.471 NULL
A1235 42.993900 0.000000 12.999400 0.000000 0.660 0.000 IT MTCL 0.0000 0.0000 0 42.993900 12.999400 0.660 NULL
A1236 42.941900 0.000000 13.342600 0.000000 0.582 0.000 IT MTFT 0.0000 0.0000 0 42.941900 13.342600 0.582 NULL
A1237 41.776300 0.000000 13.830200 0.000000 1.170 0.000 IT OPI 0.0000 0.0000 0 41.776300 13.830200 1.170 NULL
A1238 41.886400 0.000000 14.789300 0.000000 0.486 0.000 IT PLTA 0.0000 0.0000 0 41.886400 14.789300 0.486 NULL
A1239 46.172900 0.000000 12.298700 0.000000 0.462 0.000 IT PNAL 0.0000 0.0000 0 46.172900 12.298700 0.462 NULL
A1240 36.685700 0.000000 15.132800 0.000000 0.083 0.000 IT PPL1 0.0000 0.0000 0 36.685700 15.132800 0.083 NULL
A1241 38.121400 0.000000 15.666200 0.000000 0.128 0.000 IT RCU 0.0000 0.0000 0 38.121400 15.666200 0.128 NULL
A1242 41.923200 0.000000 12.452600 0.000000 0.157 0.000 IT RMMM 0.0000 0.0000 0 41.923200 12.452600 0.157 NULL
A1243 41.956000 0.000000 12.485900 0.000000 0.076 0.000 IT RMVT 0.0000 0.0000 0 41.956000 12.485900 0.076 NULL
A1244 41.689200 0.000000 14.958100 0.000000 0.517 0.000 IT SGSC 0.0000 0.0000 0 41.689200 14.958100 0.517 NULL
A1245 40.395100 0.000000 15.596000 0.000000 0.563 0.000 IT SLC1 0.0000 0.0000 0 40.395100 15.596000 0.563 NULL
A1246 42.073400 0.000000 13.916600 0.000000 0.412 0.000 IT SULA 0.0000 0.0000 0 42.073400 13.916600 0.412 NULL
A1247 42.068000 0.000000 13.909000 0.000000 0.423 0.000 IT SULC 0.0000 0.0000 0 42.068000 13.909000 0.423 NULL
A1248 42.085000 0.000000 13.927400 0.000000 0.405 0.000 IT SULP 0.0000 0.0000 0 42.085000 13.927400 0.405 NULL
A1249 42.558200 0.000000 12.646100 0.000000 0.175 0.000 IT TRN1 0.0000 0.0000 0 42.558200 12.646100 0.175 NULL
A1250 43.304000 0.000000 12.343700 0.000000 0.252 0.000 IT UMBT 0.0000 0.0000 0 43.304000 12.343700 0.252 NULL
A1251 46.338800 0.000000 11.801700 0.000000 2.086 0.000 IT VALS 0.0000 0.0000 0 46.338800 11.801700 2.086 NULL
A1252 41.480500 0.000000 14.050100 0.000000 0.231 0.000 IT VNF1 0.0000 0.0000 0 41.480500 14.050100 0.231 NULL
A1253 45.931800 0.000000 8.558900 0.000000 0.268 0.000 IT VRB 0.0000 0.0000 0 45.931800 8.558900 0.268 NULL
A1254 37.023980 0.000000 14.500640 0.000000 0.210 0.000 IV ACATE 0.0000 0.0000 0 37.023980 14.500640 0.210 NULL
A1255 41.126900 0.000000 9.173300 0.000000 0.180 0.000 IV AGLI 0.0000 0.0000 0 41.126900 9.173300 0.180 NULL
A1256 41.757380 0.000000 15.543080 0.000000 0.672 0.000 IV APRC 0.0000 0.0000 0 41.757380 15.543080 0.672 NULL
A1257 43.768082 0.000000 11.917621 0.000000 0.751 0.000 IV AR03 0.0000 0.0000 0 43.768082 11.917621 0.751 NULL
A1258 43.654130 0.000000 11.843240 0.000000 0.325 0.000 IV ARAS 0.0000 0.0000 0 43.654130 11.843240 0.325 NULL
A1259 42.851223 0.000000 13.589690 0.000000 0.180 0.000 IV ASCOL 0.0000 0.0000 0 42.851223 13.589690 0.180 NULL
A1260 45.800300 0.000000 11.902300 0.000000 0.181 0.000 IV ASOL 0.0000 0.0000 0 45.800300 11.902300 0.181 NULL
A1261 43.546150 0.000000 12.263900 0.000000 0.462 0.000 IV ATRE 0.0000 0.0000 0 43.546150 12.263900 0.462 NULL
A1262 42.247950 0.000000 12.051230 0.000000 0.350 0.000 IV BARO 0.0000 0.0000 0 42.247950 12.051230 0.350 NULL
A1263 45.541600 0.000000 10.321300 0.000000 0.157 0.000 IV BOTM 0.0000 0.0000 0 45.541600 10.321300 0.157 NULL
A1264 45.107240 0.000140 10.481829 0.000172 0.030 0.000 IV BOZZ 0.0000 0.0000 0 45.107100 10.482000 0.030 NULL
A1264 45.107240 0.000140 10.481829 0.000172 0.030 0.000 Z3 A312A 0.0412 0.0000 1 45.107380 10.481657 0.030 NULL
A1265 40.509200 0.000000 9.039700 0.000000 0.741 0.000 IV BULT 0.0000 0.0000 0 40.509200 9.039700 0.741 NULL
A1266 40.819508 0.000492 14.142653 0.001953 0.093 0.037 IV CAAM 0.0000 0.0000 0 40.820000 14.140700 0.130 NULL
A1266 40.819508 0.000492 14.142653 0.001953 0.093 0.037 IV COLB 0.3472 0.0740 1 40.819016 14.144606 0.056 NULL
A1267 45.455464 0.000000 10.128662 0.000000 0.106 0.000 IV CADC 0.0000 0.0000 0 45.455464 10.128662 0.106 NULL
A1268 40.843900 0.000000 14.093500 0.000000 0.075 0.000 IV CAFL 0.0000 0.0000 0 40.843900 14.093500 0.075 NULL
A1269 40.557300 0.000000 15.511400 0.000000 1.176 0.000 IV CAGG 0.0000 0.0000 0 40.557300 15.511400 1.176 NULL
A1270 40.811500 0.000000 14.174700 0.000000 -0.175 0.000 IV CBAG 0.0000 0.0000 0 40.811500 14.174700 -0.175 NULL
A1271 42.608486 0.000000 12.586760 0.000000 0.380 0.000 IV CESX 0.0000 0.0000 0 42.608486 12.586760 0.380 NULL
A1272 40.810286 0.000000 14.121181 0.000000 -0.040 0.000 IV CFB1 0.0000 0.0000 0 40.810286 14.121181 -0.040 NULL
A1273 40.804194 0.000000 14.133769 0.000000 -0.074 0.000 IV CFB2 0.0000 0.0000 0 40.804194 14.133769 -0.074 NULL
A1274 40.809019 0.000000 14.133769 0.000000 -0.038 0.000 IV CFB3 0.0000 0.0000 0 40.809019 14.133769 -0.038 NULL
A1275 40.832942 0.000000 14.090403 0.000000 0.092 0.000 IV CFMN 0.0000 0.0000 0 40.832942 14.090403 0.092 NULL
A1276 40.778154 0.000000 14.089047 0.000000 0.134 0.000 IV CMIS 0.0000 0.0000 0 40.778154 14.089047 0.134 NULL
A1277 40.839100 0.000900 14.180900 0.000900 0.070 0.050 IV CMSN 0.0000 0.0000 0 40.838200 14.181800 0.020 NULL
A1277 40.839100 0.000900 14.180900 0.000900 0.070 0.050 IX NAPI 0.2510 0.1000 1 40.840000 14.180000 0.120 NULL
A1278 37.407500 0.000000 14.162500 0.000000 0.561 0.000 IV CPTP 0.0000 0.0000 0 37.407500 14.162500 0.561 NULL
A1279 40.381400 0.000000 16.435000 0.000000 0.384 0.000 IV CRAC 0.0000 0.0000 0 40.381400 16.435000 0.384 NULL
A1280 43.795597 0.000000 10.979506 0.000000 0.490 0.000 IV CRMI 0.0000 0.0000 0 43.795597 10.979506 0.490 NULL
A1281 36.832600 0.000000 14.534500 0.000000 0.112 0.000 IV CROCE 0.0000 0.0000 0 36.832600 14.534500 0.112 NULL
A1282 43.768478 0.000000 12.883011 0.000000 0.197 0.000 IV CRTC 0.0000 0.0000 0 43.768478 12.883011 0.197 NULL
A1283 40.821151 0.000000 14.422303 0.000000 1.206 0.000 IV CRTO 0.0000 0.0000 0 40.821151 14.422303 1.206 NULL
A1284 37.633500 0.000000 15.122300 0.000000 0.350 0.000 IV EBDA 0.0000 0.0000 0 37.633500 15.122300 0.350 NULL
A1285 37.765300 0.000000 15.001800 0.000000 2.946 0.000 IV ECNE 0.0000 0.0000 0 37.765300 15.001800 2.946 NULL
A1286 37.789600 0.000000 15.210300 0.000000 0.097 0.000 IV EFIU 0.0000 0.0000 0 37.789600 15.210300 0.097 NULL
A1287 37.671900 0.000000 15.188500 0.000000 0.124 0.000 IV EPOZ 0.0000 0.0000 0 37.671900 15.188500 0.124 NULL
A1288 37.747000 0.000000 14.815200 0.000000 0.640 0.000 IV ESCV 0.0000 0.0000 0 37.747000 14.815200 0.640 NULL
A1289 43.843471 0.000000 13.018354 0.000000 0.015 0.000 IV FANO 0.0000 0.0000 0 43.843471 13.018354 0.015 NULL
A1290 43.769110 0.000000 12.814590 0.000000 0.555 0.000 IV FCOR 0.0000 0.0000 0 43.769110 12.814590 0.555 NULL
A1291 38.452710 0.000000 16.128070 0.000000 0.460 0.000 IV FERC 0.0000 0.0000 0 38.452710 16.128070 0.460 NULL
A1292 46.011092 0.000000 12.312986 0.000000 0.500 0.000 IV FREG 0.0000 0.0000 0 46.011092 12.312986 0.500 NULL
A1293 38.979830 0.000000 16.207770 0.000000 0.713 0.000 IV GIZZ 0.0000 0.0000 0 38.979830 16.207770 0.713 NULL
A1293 38.979830 0.000000 16.207770 0.000000 0.713 0.000 XK GIZZ 0.0000 0.0000 1 38.979830 16.207770 0.713 NULL
A1294 39.740500 0.000000 15.853100 0.000000 0.551 0.000 IV GRIS 0.0000 0.0000 0 39.740500 15.853100 0.551 NULL
A1295 36.992600 0.000000 14.521600 0.000000 0.296 0.000 IV HVIT 0.0000 0.0000 0 36.992600 14.521600 0.296 NULL
A1296 40.710890 0.000000 13.916120 0.000000 0.314 0.000 IV IBCM 0.0000 0.0000 0 40.710890 13.916120 0.314 NULL
A1296 40.710890 0.000000 13.916120 0.000000 0.314 0.000 ZM T1368 0.0000 0.0000 1 40.710890 13.916120 0.314 NULL
A1297 40.743510 0.000000 13.895220 0.000000 0.081 0.000 IV ICVJ 0.0000 0.0000 0 40.743510 13.895220 0.081 NULL
A1297 40.743510 0.000000 13.895220 0.000000 0.081 0.000 ZM T1367 0.0000 0.0000 1 40.743510 13.895220 0.081 NULL
A1298 40.720887 0.000000 13.875813 0.000000 0.256 0.000 IV IMTC 0.0000 0.0000 0 40.720887 13.875813 0.256 NULL
A1299 40.746222 0.000000 13.943825 0.000000 0.154 0.000 IV IPSM 0.0000 0.0000 0 40.746222 13.943825 0.154 NULL
A1300 36.780400 0.000000 14.903300 0.000000 0.260 0.000 IV ISPIC 0.0000 0.0000 0 36.780400 14.903300 0.260 NULL
A1301 38.396800 0.000000 14.960800 0.000000 0.150 0.000 IV IVGP 0.0000 0.0000 0 38.396800 14.960800 0.150 NULL
A1302 40.759090 0.000000 13.872129 0.000000 0.092 0.000 IV IVLC 0.0000 0.0000 0 40.759090 13.872129 0.092 NULL
A1303 37.991327 0.000000 12.345623 0.000000 0.073 0.000 IV LEVAN 0.0000 0.0000 0 37.991327 12.345623 0.073 NULL
A1304 41.647090 0.000000 13.586580 0.000000 0.372 0.000 IV LRP 0.0000 0.0000 0 41.647090 13.586580 0.372 NULL
A1305 43.273245 0.000000 10.657926 0.000000 0.280 0.000 IV MAGO 0.0000 0.0000 0 43.273245 10.657926 0.280 NULL
A1306 37.954428 0.000000 13.433009 0.000000 0.724 0.000 IV MARIO 0.0000 0.0000 0 37.954428 13.433009 0.724 NULL
A1307 37.753200 0.000000 12.564700 0.000000 0.065 0.000 IV MARS 0.0000 0.0000 0 37.753200 12.564700 0.065 NULL
